id,gender,pescoço_px,peito_px,cintura_px,quadril_px,coxa_px,joelho_px,panturrilha_px,abdomen_px,biceps_px
syn_f000715-2-Pos,0,19.6914404296875,93.275244140625,88.89408569335939,61.5103759765625,61.661630249023446,61.84649658203125,59.105133056640625,90.42749114990235,136.36605834960938
syn_f000717-2-Pos,0,21.37361999511719,101.24346313476563,97.12668151855469,68.5897216796875,68.23052368164063,67.79150390625,65.02520141601563,98.56755508422853,146.7357421875
syn_f000720-0-Pre,0,22.937420654296876,108.65093994140625,103.38838653564453,71.19503784179688,72.90839691162111,75.00250244140625,64.47413940429688,105.23028022766113,171.75964965820313
syn_f000720-3-Pos,0,21.43865997314453,101.55154724121094,97.32105255126953,68.50933837890625,69.24402160644532,70.1419677734375,67.28335266113282,98.80172569274902,143.73854370117186
syn_f000724-0-Pos,0,19.25142761230469,91.19097290039063,87.59600372314453,62.102447509765625,61.490907287597665,60.74346923828125,58.47918701171875,88.85424293518068,131.711279296875
syn_f000731-2-Pos,0,20.35698547363281,96.42782592773438,92.09874725341797,64.16122436523438,64.77379455566407,65.52249145507812,60.81741790771484,93.61392478942871,137.80367431640624
syn_f000732-0-Pos,0,22.671427612304687,107.39097290039062,102.98321228027343,72.6373291015625,75.6553970336914,79.34414672851562,72.6361557006836,104.52592849731445,151.9657470703125
syn_f000737-3-Pos,0,22.018975219726563,104.30040893554688,100.05751495361329,70.65554809570312,72.7877197265625,75.39370727539062,71.78688201904296,101.54252784729005,144.92838134765626
syn_f000738-2-Pre,0,23.41270477294922,110.90228576660157,105.24664154052735,71.85870361328125,73.6745376586914,75.89389038085938,66.50560607910157,107.22611701965332,179.91751098632812
syn_f000741-2-Pos,0,20.852731933593752,98.7760986328125,94.96109313964844,67.49371337890625,66.7427978515625,65.82501220703125,60.81813049316407,96.29634506225587,141.27535400390624
syn_f000747-0-Pos,0,21.19890441894531,100.41586303710938,95.8591552734375,66.67596435546875,66.12321472167969,65.4476318359375,58.505549621582034,97.45400299072264,144.39078369140626
syn_f000750-0-Pos,0,19.766302795410155,93.62985534667969,89.99139862060547,63.913818359375,62.51194915771485,60.798553466796875,59.262829589843754,91.26485847473145,134.7676574707031
syn_f000751-3-Pos,0,19.205464172363282,90.97325134277344,87.53695220947266,62.38299560546875,62.36260223388672,62.337677001953125,59.68616790771485,88.73965690612793,126.2403076171875
syn_f000758-1-Pos,0,22.695531311035158,107.5051483154297,102.87771606445312,72.10031127929688,72.02798004150391,71.9395751953125,64.66607666015625,104.49731735229493,153.238623046875
syn_f000762-0-Pos,0,19.42138854980469,91.99605102539063,87.66075897216797,60.626190185546875,60.472518920898445,60.284698486328125,59.07286529541017,89.1781111907959,135.61774291992188
syn_f000784-3-Pre,0,23.730355224609376,112.40694580078126,106.24616088867188,71.609619140625,70.41271362304688,68.9498291015625,60.128466796875,108.40243560791015,184.30980834960937
syn_f000788-2-Pre,0,22.947933044433594,108.70073547363282,102.81270446777344,69.44747924804688,69.30136108398438,69.12277221679688,60.69947204589844,104.87351531982421,176.39635620117187
syn_f000792-1-Pre,0,23.205843200683596,109.92241516113282,104.2540054321289,71.0445556640625,71.55776824951172,72.18502807617188,62.70543365478517,106.23794883728027,176.68538818359374
syn_f000793-3-Pre,0,21.883699951171874,103.65963134765626,97.9360122680664,65.91635131835938,66.30257568359376,66.77462768554688,58.26253051757813,99.93927894592287,167.87682495117187
syn_f000813-3-Pre,0,22.88122314453125,108.3847412109375,102.44900665283204,69.06039428710938,69.14273681640626,69.24337768554688,59.60354766845704,104.52651374816895,176.91329956054688
syn_f000817-2-Pos,0,21.362237854003908,101.18954772949219,96.77128143310547,67.685546875,67.8455078125,68.041015625,67.41416320800782,98.31767463684082,144.5033203125
syn_f000818-3-Pos,0,22.994255981445313,108.92015991210938,104.33555603027344,73.345703125,74.06206665039062,74.9376220703125,68.4969696044922,105.94016738891602,154.65662841796873
syn_f000820-2-Pos,0,20.68598907470703,97.98626403808593,94.10331268310546,66.6727294921875,66.28009185791016,65.80020141601562,62.81522979736329,95.46234565734864,140.04052734375
syn_f000829-0-Pos,0,20.212589416503906,95.7438446044922,91.98978424072266,65.26129150390625,64.55042114257813,63.68157958984375,60.72242584228516,93.30370536804199,137.32144775390626
syn_f000830-0-Pre,0,22.45205322265625,106.35183105468751,100.4149169921875,67.443603515625,66.4672622680664,65.27395629882812,57.123666381835946,102.49283691406251,175.2779296875
syn_f000830-3-Pos,0,20.9344189453125,99.163037109375,94.42307739257812,65.1580810546875,63.68631134033203,61.887481689453125,61.04014739990235,96.08206329345703,145.0677062988281
syn_f000834-3-Pre,0,25.502890319824218,120.80316467285157,114.70271759033203,78.4456787109375,75.91062469482422,72.81222534179688,61.50914764404297,116.83787406921387,189.30265502929686
syn_f000845-2-Pos,0,21.084317626953126,99.87308349609376,95.49848632812501,66.7655029296875,68.56095733642579,70.75540161132812,68.42922515869141,97.02959533691407,142.21201171875
syn_f000853-2-Pos,0,19.95947448730469,94.54487915039063,90.2807373046875,62.85235595703125,63.284269714355474,63.812164306640625,62.33242950439454,91.7731869506836,136.37984619140624
syn_f000857-0-Pos,0,20.456705322265627,96.90018310546876,93.28304290771484,66.57022094726562,66.44196929931641,66.28521728515625,62.71347961425782,94.54904197692872,136.47890625
syn_f000858-2-Pos,0,21.24529113769531,100.63558959960938,97.17590789794922,69.98471069335938,70.55039672851564,71.24179077148438,67.04009704589843,98.38679649353027,138.95253295898436
syn_f000860-3-Pos,0,20.62509490966797,97.69781799316407,93.28575897216797,64.93206787109375,66.1571258544922,67.6544189453125,63.743464660644534,94.8299796295166,141.803466796875
syn_f000864-3-Pos,0,22.168781127929687,105.01001586914063,100.52544708251953,70.52822875976562,71.91172332763674,73.6026611328125,66.86206817626953,102.09504615783692,148.245263671875
syn_f000865-0-Pre,0,21.961473083496095,104.02803039550781,98.54369354248047,66.89239501953125,67.577392578125,68.41461181640625,60.09790649414063,100.46321144104003,169.38581542968748
syn_f000865-3-Pos,0,20.674804077148437,97.93328247070313,94.13445434570313,66.87103271484375,65.91855926513672,64.75442504882812,60.576846313476565,95.46404418945313,139.43331298828124
syn_f000866-3-Pre,0,22.765650634765624,107.83729248046875,102.22951354980468,69.56292724609375,70.9231170654297,72.5855712890625,63.92444458007813,104.1922361755371,176.51813964843748
syn_f000867-3-Pos,0,21.27780822753906,100.78961791992188,96.13068084716798,66.68051147460938,66.81664581298828,66.9830322265625,65.49806518554688,97.76130882263185,148.38955078125
syn_f000869-1-Pre,0,24.346249084472657,115.32433776855468,108.91396942138671,73.2119140625,69.75409088134766,65.52786254882812,62.555415344238284,111.15759834289551,195.43403320312498
syn_f000870-0-Pre,0,21.501531372070314,101.84935913085938,96.58904113769532,65.8033447265625,67.24843139648438,69.0146484375,63.20498199462891,98.43015243530274,168.32107543945312
syn_f000870-0-Pos,0,19.782352600097656,93.7058807373047,89.89851074218751,63.491546630859375,64.72579193115234,66.23431396484375,62.89114685058594,91.23109024047852,132.8455810546875
syn_f000872-0-Pre,0,21.63100830078125,102.46267089843751,97.03766021728516,65.81954956054688,67.01740264892578,68.4814453125,60.64318084716797,98.9364139556885,164.07158203125
syn_f000875-3-Pre,0,22.795239562988282,107.97745056152344,102.21029815673828,69.21881103515625,69.69138793945314,70.26898193359375,60.23247680664063,104.22880149841308,174.70286865234374
syn_f000876-3-Pre,0,25.44998046875,120.5525390625,114.28553924560546,77.77090454101562,77.79129791259766,77.81622314453125,66.05129394531251,116.47898918151856,193.29885864257812
syn_f000877-0-Pos,0,21.35395202636719,101.15029907226562,96.61939697265625,67.33258056640625,68.4998779296875,69.92657470703125,62.91378173828126,98.20521270751954,144.0756591796875
syn_f000877-3-Pre,0,23.680906982421874,112.17271728515625,106.16516876220703,71.86154174804688,71.93260955810547,72.01947021484375,61.86998443603517,108.26781074523926,182.71019897460937
syn_f000881-0-Pos,0,19.137623596191407,90.65190124511719,86.96992645263671,61.426025390625,60.791839599609375,60.0167236328125,57.83761291503907,88.25861763000488,133.68107299804686
syn_f000883-0-Pre,0,22.888778381347656,108.42052917480468,102.66755218505858,69.6109619140625,69.91474761962891,70.28604125976562,64.1089096069336,104.68109413146973,181.273095703125
syn_f000886-3-Pos,0,21.440753173828124,101.56146240234375,97.01009674072266,67.60043334960938,66.57543640136718,65.32266235351562,59.31287994384766,98.60307472229005,142.61722412109376
syn_f000888-0-Pos,0,22.453131713867187,106.35693969726563,101.68447265625001,71.06036376953125,70.47451782226562,69.75848388671875,64.76522521972656,103.31983612060549,152.80449829101562
syn_f000888-3-Pos,0,23.195527954101564,109.87355346679688,105.11046447753907,73.5924072265625,73.48401336669923,73.35153198242188,66.09779510498048,106.7775456237793,155.22218627929686
syn_f000890-0-Pos,0,19.293152465820313,91.38861694335938,87.57222747802734,61.626678466796875,64.0891815185547,67.09890747070312,63.080177307128906,88.90796379089355,128.42391357421874
syn_f000895-2-Pre,0,23.3060791015625,110.397216796875,104.38079528808593,70.42706298828125,69.86104736328126,69.16925048828125,60.3396484375,106.48654281616211,178.9850830078125
syn_f000896-1-Pos,0,22.169824829101564,105.01495971679688,100.1424560546875,69.42376708984375,67.23055267333984,64.54995727539062,62.51560516357422,101.8478323364258,154.86302490234374
syn_f000898-2-Pre,0,22.408275756835938,106.14446411132813,100.25784606933594,67.4227294921875,66.95343475341798,66.37985229492188,61.00260772705079,102.3181623840332,179.01097412109374
syn_f000900-2-Pos,0,19.433037414550782,92.05122985839844,88.43848571777345,62.734405517578125,60.29603118896485,57.3157958984375,54.820169067382814,89.7029461669922,133.31092529296873
syn_f000903-0-Pre,0,22.848961181640625,108.23192138671875,102.86847534179688,70.57421875,72.99342193603516,75.95022583007812,65.99122924804688,104.74568145751954,172.62568359374998
syn_f000906-1-Pos,0,20.384185485839843,96.55666809082031,92.90637969970703,66.202880859375,65.7276123046875,65.146728515625,61.842933654785156,94.18398063659669,136.03864746093748
syn_f000906-2-Pos,0,20.6271533203125,97.707568359375,94.01638488769531,66.99945068359375,66.37987670898438,65.62261962890625,62.08716430664063,95.3082991027832,137.18562011718748
syn_f000919-0-Pre,0,21.61316101074219,102.37813110351563,96.88217163085938,65.54974365234375,65.49496307373047,65.42800903320312,57.03563537597657,98.80575744628906,166.53848876953126
syn_f000919-3-Pos,0,20.589527893066407,97.52934265136719,93.0504135131836,64.6072998046875,64.64271697998048,64.68600463867188,60.744851684570314,94.61803871154785,141.7935791015625
syn_f000928-0-Pos,0,21.284453125,100.82109375,96.43600463867188,67.4879150390625,68.38978271484376,69.4920654296875,64.32527770996094,97.97078582763672,143.16582641601562
syn_f000930-0-Pos,0,20.66897674560547,97.90567932128907,93.87062530517579,66.1741943359375,66.949169921875,67.8963623046875,65.57176513671875,95.28289421081544,137.0466796875
syn_f000931-3-Pre,0,22.9874951171875,108.888134765625,102.93315887451172,69.40493774414062,69.5487075805664,69.72442626953125,61.35270690917969,105.01740043640137,179.49814453125
syn_f000935-1-Pos,0,21.260419006347657,100.70724792480469,96.21880493164062,67.10226440429688,65.68325653076172,63.94891357421875,61.19627532958985,97.78975997924805,145.48469238281248
syn_f000937-2-Pos,0,21.385118103027345,101.29792785644531,96.79292449951171,67.52374267578125,66.91526489257814,66.17156982421875,60.48363189697265,98.36967567443847,146.00255126953124
syn_f000943-2-Pre,0,22.81414794921875,108.0670166015625,102.42715911865234,69.65359497070312,70.15171508789064,70.76052856445312,60.92964630126953,104.4011092376709,172.25326538085938
syn_f000944-0-Pre,0,21.41382568359375,101.4339111328125,95.96856079101562,64.8878173828125,66.04716339111329,67.46414184570312,60.469764709472656,97.88143341064452,166.53636474609374
syn_f000946-3-Pre,0,24.294203186035155,115.07780456542969,109.06746063232421,74.1591796875,75.48816833496095,77.11248779296875,67.00770263671876,111.17108100891113,185.70675659179688
syn_f000954-2-Pre,0,24.068207092285157,114.00729675292969,108.26775207519532,74.08328247070312,75.31371002197267,76.81756591796875,65.8467010498047,110.27659271240236,180.65963745117188
syn_f000960-2-Pre,0,23.666092224121094,112.10254211425782,106.21602172851563,72.15164184570312,71.92916870117188,71.65725708007812,62.60408325195313,108.27630386352538,182.88678588867188
syn_f000963-3-Pos,0,21.318477783203125,100.98226318359376,96.64315185546876,67.7471923828125,70.2009063720703,73.19989013671875,65.82251586914063,98.1618408203125,138.29089965820313
syn_f000977-1-Pos,0,20.378555297851562,96.52999877929688,92.99073638916016,66.49893188476562,67.33717498779298,68.3616943359375,64.69322204589844,94.22947822570802,136.1096008300781
syn_f000978-3-Pre,0,22.462977294921874,106.40357666015625,100.70458831787109,68.16445922851562,68.6010009765625,69.13455200195312,62.25867614746094,102.6992342376709,174.55142211914062
syn_f000985-3-Pre,0,25.371499938964845,120.18078918457032,113.87261199951172,77.35821533203125,77.07454833984376,76.72784423828125,70.87259826660157,116.08047401428223,200.5964172363281
syn_f000995-0-Pre,0,22.317125854492186,105.71270141601563,99.96270141601563,67.47039794921875,68.02559204101563,68.70416259765625,61.48426361083985,101.97520141601564,174.22406616210938
syn_f000999-0-Pre,0,22.332850952148437,105.78718872070313,100.26089324951172,68.16867065429688,69.17369995117187,70.40206909179688,63.398065185546876,102.19509666442872,175.2782958984375
syn_m001001-1-Pos,1,20.620885314941408,97.6778778076172,93.74973449707032,66.29885864257812,67.2729476928711,68.4635009765625,66.06043395996095,95.12458465576172,137.48406372070312
syn_m001003-0-Pre,1,23.14894989013672,109.65292053222656,103.59808349609375,69.72659301757812,66.318359375,62.152740478515625,57.87173919677734,105.71727645874023,185.6859375
syn_m001010-0-Pre,1,25.079808654785158,118.7990936279297,112.30655822753907,75.73489379882812,69.99161224365234,62.9720458984375,59.70277557373048,114.57894561767579,201.58809814453124
syn_m001011-2-Pre,1,25.354783325195314,120.10160522460937,113.48409423828124,76.41156005859375,70.46787414550782,63.203369140625,58.23675231933594,115.80022308349609,202.57767333984376
syn_m001012-1-Pos,1,21.896038818359376,103.71807861328125,98.98798828125,68.8013916015625,65.8928436279297,62.33795166015625,56.44693145751953,100.64351989746093,151.48712768554688
syn_m001013-1-Pre,1,23.123460388183595,109.53218078613281,103.38624420166016,69.3704833984375,65.6599334716797,61.12481689453125,59.07784423828126,105.53732200622558,186.72183837890626
syn_m001014-1-Pre,1,23.510963439941406,111.36772155761719,105.5670669555664,71.81378173828125,69.33625488281251,66.30816650390625,61.94052429199219,107.59729606628419,184.84064941406248
syn_m001023-2-Pre,1,24.969999694824217,118.27894592285156,111.43844146728516,74.327880859375,67.38523559570312,58.8997802734375,56.945491027832034,113.8326180267334,203.78250732421876
syn_m001023-3-Pos,1,23.8246826171875,112.853759765625,107.5230712890625,74.3359375,68.98059692382813,62.4351806640625,56.210313415527345,109.38881225585936,163.00317993164063
syn_m001029-0-Pre,1,23.246246032714843,110.11379699707031,104.2844741821289,70.7366943359375,68.08105163574218,64.83526611328125,59.596627807617196,106.32473716735839,183.37298583984375
syn_m001029-0-Pos,1,22.126395263671874,104.80924072265626,100.22032165527344,70.07073974609375,68.2785400390625,66.08807373046875,58.834213256835945,101.82644332885744,149.51044921874998
syn_m001030-3-Pre,1,24.16174591064453,114.45037536621093,108.12665863037108,72.765869140625,69.25023040771485,64.95333862304688,60.93765716552734,110.33995948791502,194.43504638671874
syn_m001032-0-Pos,1,20.94686218261719,99.22197875976563,94.98199462890625,66.63336181640625,66.90113983154298,67.22842407226562,66.25149230957031,96.46598907470704,141.1752685546875
syn_m001032-3-Pos,1,21.20291687011719,100.43486938476563,96.1579086303711,67.49032592773438,66.43993682861328,65.1561279296875,63.87256774902344,97.65484489440918,140.81663818359374
syn_m001037-1-Pre,1,24.615982055664062,116.60202026367188,110.29491882324218,74.52099609375,69.47851867675782,63.31549072265625,58.922799682617196,112.50240432739258,196.3139465332031
syn_m001039-0-Pre,1,23.027387695312502,109.077099609375,102.90974731445311,68.9481201171875,64.20198516845704,58.401153564453125,56.42866821289063,105.06832061767578,185.26160888671873
syn_m001042-1-Pre,1,24.048226013183594,113.91264953613282,107.2973403930664,71.5059814453125,64.89169006347657,56.80755615234375,53.05870513916016,109.61269859313965,195.1726867675781
syn_m001044-0-Pre,1,24.10915496826172,114.20126037597656,108.09501800537109,73.18951416015625,69.99464874267579,66.08981323242188,63.9287612915039,110.232202835083,195.33995361328124
syn_m001046-1-Pre,1,23.622848205566406,111.89770202636718,105.49959869384764,70.52740478515625,64.23079681396484,56.534942626953125,54.57143859863282,107.73893486022948,191.01177978515625
syn_m001047-1-Pos,1,22.815487365722657,108.07336120605468,103.3277618408203,72.21365356445312,69.11596221923828,65.32989501953125,58.761087036132814,104.98872161865233,152.84498291015623
syn_m001051-1-Pos,1,21.623899536132814,102.42899780273437,97.90381774902343,68.36376953125,68.6723617553711,69.04953002929688,62.65341339111328,99.48763076782225,145.61288452148438
syn_m001056-0-Pos,1,21.502922973632813,101.85595092773438,97.09026184082032,67.2218017578125,65.96202697753907,64.42230224609375,59.518060302734376,98.75825302124025,147.3195556640625
syn_m001061-2-Pre,1,24.82483825683594,117.59133911132812,110.88327178955078,74.16055297851562,68.60903778076172,61.8238525390625,56.621949768066415,113.23109535217284,200.20037841796875
syn_m001078-2-Pos,1,24.008130493164064,113.72272338867188,108.95179595947266,76.62490844726562,75.4206283569336,73.94873046875,63.65899047851563,110.62162055969239,159.47120361328123
syn_m001082-0-Pre,1,24.522576599121095,116.15957336425781,110.16844635009765,75.0726318359375,73.21646423339844,70.94781494140625,60.758174133300784,112.26534080505371,185.57673339843748
syn_m001085-3-Pos,1,22.39129821777344,106.06404418945313,101.2467529296875,70.41412353515625,68.031298828125,65.11895751953125,57.71683654785157,102.93280487060548,151.92366943359374
syn_m001086-2-Pre,1,23.155832519531252,109.6855224609375,103.47669677734376,69.3125,64.97012634277344,59.66278076171875,55.34391784667969,105.64978576660158,184.63018798828125
syn_m001095-3-Pre,1,24.932803344726562,118.10275268554688,111.3984130859375,74.57708740234375,69.3549560546875,62.97235107421875,57.734962463378906,113.74493194580077,195.128173828125
syn_m001101-3-Pre,1,24.339488220214843,115.29231262207031,109.10694122314453,73.829345703125,69.92561492919921,65.15438842773438,60.53975982666016,111.27182121276854,191.07015380859374
syn_m001105-0-Pos,1,21.02208984375,99.5783203125,95.2087188720703,66.54583740234375,65.31922760009766,63.820037841796875,57.534814453125,96.7380793762207,142.73963012695313
syn_m001107-3-Pre,1,24.9932568359375,118.389111328125,111.7627960205078,75.02728271484375,69.09511871337891,61.844696044921875,57.965890502929696,114.08200637817382,202.22156982421873
syn_m001108-0-Pos,1,22.52017791748047,106.67452697753906,101.77603302001953,70.6666259765625,67.05510406494142,62.641021728515625,55.061100769042966,103.49050590515137,155.86137084960936
syn_m001118-2-Pre,1,24.319078063964845,115.19563293457031,108.95972137451172,73.60821533203125,68.52047424316407,62.3021240234375,55.72716369628907,111.14229042053222,189.67371826171873
syn_m001118-3-Pos,1,23.44935028076172,111.07586975097657,106.15560913085938,74.09756469726562,69.77581787109375,64.49368286132812,55.116673278808605,107.8777003479004,154.226220703125
syn_m001122-3-Pos,1,23.623352661132813,111.90009155273438,106.50552368164062,73.39654541015625,66.87227325439454,58.898162841796875,51.782798767089844,108.39362243652344,164.54994506835936
syn_m001130-2-Pre,1,24.497052307128907,116.03866882324219,109.81105346679688,74.30099487304688,70.21392974853515,65.2186279296875,58.87171630859376,111.99071884155273,192.26960449218748
syn_m001138-1-Pre,1,24.211524658203125,114.68616943359375,108.46892089843749,73.2572021484375,69.58503570556641,65.09683227539062,60.61571502685547,110.64495788574217,192.91314697265625
syn_m001143-2-Pos,1,22.754656982421874,107.78521728515625,103.10603942871094,72.17474365234375,70.16777496337892,67.71481323242188,60.529507446289074,104.7437516784668,154.36673583984376
syn_m001146-2-Pos,1,23.949057006835936,113.44290161132812,108.39848480224609,75.62142944335938,72.56243743896485,68.82366943359375,57.284207153320324,110.16403068542479,161.83992919921874
syn_m001147-0-Pos,1,23.130169067382813,109.56395874023438,104.7912078857422,73.319091796875,69.0299057006836,63.787567138671875,57.282754516601564,106.46167068481446,155.6373046875
syn_m001147-1-Pre,1,24.748885803222656,117.23156433105468,110.64019317626952,74.20843505859375,68.6373504638672,61.8282470703125,59.07548522949219,112.94717308044434,201.90807495117187
syn_m001149-3-Pre,1,25.119695434570314,118.98803100585938,112.53074798583985,75.98556518554688,71.84001159667969,66.77322387695312,63.12584533691407,114.79079704284669,200.84804077148436
syn_m001151-3-Pre,1,24.680430603027343,116.90730285644531,110.41034088134765,74.2208251953125,70.8859115600586,66.80990600585938,62.44587554931641,112.68427757263183,195.93136596679688
syn_m001157-0-Pre,1,23.075148620605468,109.30333557128907,103.2565673828125,69.47219848632812,66.6721405029297,63.249847412109375,60.3369873046875,105.3729362487793,186.20478515624998
syn_m001161-2-Pre,1,25.30545684814453,119.86795349121094,113.27138214111328,76.28594970703125,70.99319000244141,64.52426147460938,61.07408752441407,115.58018211364747,205.823876953125
syn_m001164-2-Pre,1,25.398717346191408,120.3097137451172,113.65647277832032,76.47463989257812,69.5732208251953,61.138153076171875,56.50924224853516,115.98510711669923,203.09166870117187
syn_m001170-1-Pre,1,24.67993194580078,116.90494079589844,110.61337127685547,74.8057861328125,69.93549194335938,63.98291015625,58.64792175292969,112.81542060852053,194.1232177734375
syn_m001176-2-Pos,1,23.00250701904297,108.95924377441406,104.23692321777344,72.98324584960938,69.70706787109376,65.70285034179688,57.7108871459961,105.88973541259766,155.19466552734374
syn_m001177-1-Pre,1,25.056719665527343,118.68972473144531,111.84365692138671,74.63800048828125,68.56940002441407,61.1522216796875,56.72718963623047,114.23978065490722,203.7929443359375
syn_m001182-2-Pre,1,24.23323944091797,114.78902893066406,108.30587310791014,72.5791015625,67.67594451904297,61.683197021484375,58.25068359375,110.57497764587401,194.70558471679686
syn_m001184-2-Pre,1,24.70670867919922,117.03177795410157,110.6377166748047,74.61361694335938,70.83719024658204,66.2215576171875,60.804638671875004,112.8756381225586,198.56107177734376
syn_m001185-0-Pre,1,23.889722595214845,113.16184387207032,106.8291229248047,71.71749877929688,68.83478240966798,65.31146240234375,60.44730682373047,109.04557525634766,193.12979736328126
syn_m001189-2-Pre,1,23.991686401367186,113.64483032226563,107.1672119140625,71.68682861328125,67.9005828857422,63.27294921875,62.066293334960946,109.4343783569336,198.50868530273436
syn_m001206-2-Pre,1,24.45059020996094,115.81858520507812,109.6231475830078,74.21826171875,70.13973846435547,65.15487670898438,58.26951141357422,111.79155075073241,191.11153564453124
syn_m001206-3-Pos,1,23.623080139160155,111.89880065917968,106.71862030029297,74.008056640625,70.43099060058594,66.05902099609375,56.40570526123047,108.53168342590332,160.85786132812498
syn_m001207-0-Pos,1,21.556517028808592,102.10981750488281,97.86805877685546,68.92022705078125,65.39633483886719,61.08935546875,57.68149261474609,99.35267433166504,148.275439453125
syn_m001211-0-Pos,1,21.28320068359375,100.8151611328125,96.86854705810548,68.73599243164062,69.12841033935547,69.6080322265625,63.84770812988282,98.24986198425293,138.33495483398437
syn_m001213-1-Pre,1,24.747030334472658,117.22277526855468,110.64194183349609,74.2315673828125,69.45432739257812,63.615478515625,56.651918029785165,112.9452335357666,196.010009765625
syn_m001220-3-Pre,1,24.71155029296875,117.05471191406251,110.5990478515625,74.455810546875,69.37455139160157,63.16412353515625,58.601721191406256,112.85853027343751,195.27409057617186
syn_m001225-1-Pre,1,24.559656982421874,116.33521728515625,109.94989318847655,74.08575439453125,68.69038238525391,62.096038818359375,53.36752471923829,112.18475662231444,191.4960205078125
syn_m001226-0-Pos,1,22.652490234375,107.30126953125,102.5700180053711,71.64187622070312,68.722314453125,65.15396118164062,59.21605682373047,104.22595603942871,154.72152099609374
syn_m001231-3-Pre,1,24.780196838378906,117.37987976074218,111.03998413085937,75.04464721679688,70.92816619873048,65.89691162109375,61.73853149414063,113.25894760131837,195.36278686523437
syn_m001237-1-Pre,1,24.37499725341797,115.46051330566407,109.26105041503907,73.92257690429688,70.14601287841796,65.53021240234375,59.28750610351563,111.43086242675781,192.72059326171873
syn_m001239-1-Pre,1,23.89831573486328,113.20254821777344,106.82014312744141,71.60784912109375,67.19240264892578,61.795745849609375,59.640200805664065,109.05398490905762,195.49896240234375
syn_m001239-3-Pos,1,23.127664184570314,109.55209350585938,104.58683166503906,72.7596435546875,68.51507568359375,63.3272705078125,57.50685119628906,106.32467330932616,156.97694091796873
syn_m001246-0-Pos,1,22.55012634277344,106.81638793945312,102.23080596923828,71.67324829101562,69.86125946044922,67.6466064453125,60.87183227539063,103.83575965881346,153.88348388671875
syn_m001258-1-Pre,1,24.597305603027344,116.51355285644532,110.55873413085938,75.45730590820312,73.05746612548828,70.12432861328125,61.367346191406256,112.64292068481447,189.41544799804686
syn_m001261-2-Pre,1,24.258328857421876,114.90787353515626,108.3454559326172,72.44696044921875,67.71854095458986,61.939361572265625,58.16900482177735,110.64230209350586,198.38076782226562
syn_m001261-3-Pre,1,24.76448913574219,117.30547485351563,110.51541137695312,73.69940185546875,68.15004272460938,61.36749267578125,56.9563720703125,112.89193359375,202.284814453125
syn_m001268-3-Pre,1,23.921712036132813,113.31337280273438,106.95314025878906,71.7591552734375,67.84954681396485,63.071136474609375,59.94423522949219,109.17922164916993,193.74129638671874
syn_m001275-3-Pos,1,24.326343383789062,115.23004760742188,110.09424133300782,76.7786865234375,74.9996292114258,72.82522583007812,62.827049255371094,111.89177352905273,162.54642333984376
syn_m001277-1-Pos,1,23.25322723388672,110.14686584472656,105.22057037353515,73.343017578125,68.56417083740234,62.723358154296875,55.44825286865235,106.94477378845215,156.87923583984374
syn_m001278-3-Pos,1,23.544466247558596,111.52641906738282,106.49388732910157,74.13436889648438,68.84883270263671,62.38873291015625,56.07298126220704,108.2552734375,157.94617309570313
syn_m001279-2-Pos,1,22.683963623046875,107.45035400390626,102.65649871826173,71.58132934570312,68.98241729736328,65.80596923828125,61.125038146972656,104.33434806823732,155.41752319335936
syn_m001281-2-Pos,1,23.044307250976562,109.15724487304688,104.00826263427734,71.92135620117188,68.06360321044923,63.34857177734375,55.16109313964844,105.81040641784668,158.64882202148436
syn_m001281-3-Pos,1,23.141197509765625,109.61619873046875,104.56728057861328,72.57150268554688,69.25578765869142,65.2032470703125,56.12065734863282,106.3344019317627,156.0567443847656
syn_m001295-1-Pre,1,22.91924285888672,108.56483459472656,102.58382720947266,69.073974609375,65.19095306396484,60.445037841796875,55.91291656494141,104.67717979431153,182.3106262207031
syn_m001299-2-Pos,1,22.783637084960937,107.92249145507813,103.11751098632813,71.92425537109375,69.85146484375001,67.31805419921875,61.01116027832032,104.79925415039062,153.1664794921875
syn_m001301-2-Pre,1,24.04009094238281,113.87411499023438,107.86720581054688,73.21368408203125,72.01705322265624,70.55450439453125,61.458360290527345,109.96962402343749,185.6357666015625
syn_m001302-1-Pre,1,23.332890625,110.52421875,104.6193634033203,70.84661865234375,70.39661865234376,69.84661865234375,59.84897766113282,106.68606277465821,179.41453857421874
syn_m001307-3-Pre,1,24.839844360351563,117.66242065429688,111.34122924804689,75.32232666015625,73.14040069580079,70.47360229492188,59.00903930664063,113.55364624023439,189.012451171875
syn_m001311-2-Pos,1,22.250218811035158,105.3957733154297,100.56065826416017,69.83282470703125,67.74358215332032,65.1900634765625,59.03441009521485,102.2529485321045,151.56359252929687
syn_m001316-0-Pre,1,23.417534790039063,110.92516479492188,104.94110717773438,70.93853759765625,68.37864074707032,65.2498779296875,62.846728515625,107.03552734375,186.57614135742188
syn_m001322-3-Pre,1,24.165636596679686,114.46880493164063,108.44734039306641,73.64407348632812,70.90441284179688,67.55593872070312,60.92383575439453,110.5548529815674,188.17554931640623
syn_m001331-0-Pos,1,22.42643615722656,106.23048706054688,101.48010711669922,70.73739624023438,68.12723693847657,64.93704223632812,60.06239471435548,103.1427400970459,154.501025390625
